date,city,country,avg_temp_c
08/06/01,Aleppo,Syria,28.119
08/07/01,Aleppo,Syria,30.787
08/08/01,Aleppo,Syria,31.206
08/09/01,Aleppo,Syria,26.287
08/10/01,Aleppo,Syria,19.988
08/11/01,Aleppo,Syria,13.711
08/12/01,Aleppo,Syria,6.575
09/01/01,Aleppo,Syria,5.742
09/02/01,Aleppo,Syria,8.866
09/03/01,Aleppo,Syria,11.099
09/04/01,Aleppo,Syria,16.305
09/05/01,Aleppo,Syria,22.188
09/06/01,Aleppo,Syria,28.337
09/07/01,Aleppo,Syria,30.216
09/08/01,Aleppo,Syria,29.833
09/09/01,Aleppo,Syria,24.927
09/10/01,Aleppo,Syria,21.477
09/11/01,Aleppo,Syria,12.324
09/12/01,Aleppo,Syria,9.943
10/01/01,Aleppo,Syria,8.779
10/02/01,Aleppo,Syria,9.578
10/03/01,Aleppo,Syria,14.212
10/04/01,Aleppo,Syria,17.925
10/05/01,Aleppo,Syria,23.591
10/06/01,Aleppo,Syria,27.921
10/07/01,Aleppo,Syria,31.161
10/08/01,Aleppo,Syria,32.629
10/09/01,Aleppo,Syria,28.123
10/10/01,Aleppo,Syria,21.262
10/11/01,Aleppo,Syria,15.076
10/12/01,Aleppo,Syria,9.496
11/01/01,Aleppo,Syria,6.789
11/02/01,Aleppo,Syria,8.246
11/03/01,Aleppo,Syria,12.356
11/04/01,Aleppo,Syria,16.319
11/05/01,Aleppo,Syria,21.535
11/06/01,Aleppo,Syria,27.288
11/07/01,Aleppo,Syria,31.024
11/08/01,Aleppo,Syria,30.504
11/09/01,Aleppo,Syria,27.045
11/10/01,Aleppo,Syria,19.195
11/11/01,Aleppo,Syria,9.317
11/12/01,Aleppo,Syria,6.581
12/01/01,Aleppo,Syria,5.373
12/02/01,Aleppo,Syria,6.161
12/03/01,Aleppo,Syria,9.566
12/04/01,Aleppo,Syria,18.833
12/05/01,Aleppo,Syria,22.418
12/06/01,Aleppo,Syria,28.917
12/07/01,Aleppo,Syria,31.42
12/08/01,Aleppo,Syria,30.516
12/09/01,Aleppo,Syria,27.653
12/10/01,Aleppo,Syria,21.041
12/11/01,Aleppo,Syria,14.355
12/12/01,Aleppo,Syria,8.05
13/01/01,Aleppo,Syria,6.601
13/02/01,Aleppo,Syria,9.802
13/03/01,Aleppo,Syria,12.537
13/04/01,Aleppo,Syria,17.326
13/05/01,Aleppo,Syria,22.917
13/06/01,Aleppo,Syria,27.292
13/07/01,Aleppo,Syria,29.85
13/08/01,Aleppo,Syria,29.704
13/09/01,Aleppo,Syria,
00/01/01,Alexandria,Egypt,13.579
00/02/01,Alexandria,Egypt,14.3
00/03/01,Alexandria,Egypt,15.266
00/04/01,Alexandria,Egypt,19.556
00/05/01,Alexandria,Egypt,21.828
00/06/01,Alexandria,Egypt,24.619
00/07/01,Alexandria,Egypt,27.091
00/08/01,Alexandria,Egypt,26.93
00/09/01,Alexandria,Egypt,25.939
00/10/01,Alexandria,Egypt,22.842
00/11/01,Alexandria,Egypt,20.524
00/12/01,Alexandria,Egypt,16.46
01/01/01,Alexandria,Egypt,15.312
01/02/01,Alexandria,Egypt,15.403
01/03/01,Alexandria,Egypt,18.834
01/04/01,Alexandria,Egypt,19.709
01/05/01,Alexandria,Egypt,22.533
01/06/01,Alexandria,Egypt,24.652
01/07/01,Alexandria,Egypt,27.094
01/08/01,Alexandria,Egypt,28.246
01/09/01,Alexandria,Egypt,26.963
01/10/01,Alexandria,Egypt,23.599
01/11/01,Alexandria,Egypt,19.744
01/12/01,Alexandria,Egypt,15.366
02/01/01,Alexandria,Egypt,13.399
02/02/01,Alexandria,Egypt,15.941
02/03/01,Alexandria,Egypt,17.495
02/04/01,Alexandria,Egypt,18.956
02/05/01,Alexandria,Egypt,21.926
02/06/01,Alexandria,Egypt,24.895
02/07/01,Alexandria,Egypt,28.197
02/08/01,Alexandria,Egypt,28.157
02/09/01,Alexandria,Egypt,27.246
02/10/01,Alexandria,Egypt,24.016
02/11/01,Alexandria,Egypt,20.899
02/12/01,Alexandria,Egypt,16.347
03/01/01,Alexandria,Egypt,16.085
03/02/01,Alexandria,Egypt,13.814
03/03/01,Alexandria,Egypt,15.157
03/04/01,Alexandria,Egypt,18.846
03/05/01,Alexandria,Egypt,23.266
03/06/01,Alexandria,Egypt,25.533
03/07/01,Alexandria,Egypt,27.227
03/08/01,Alexandria,Egypt,27.841
03/09/01,Alexandria,Egypt,26.285
03/10/01,Alexandria,Egypt,23.98
03/11/01,Alexandria,Egypt,20.731
03/12/01,Alexandria,Egypt,15.892
04/01/01,Alexandria,Egypt,13.955
04/02/01,Alexandria,Egypt,15.055
04/03/01,Alexandria,Egypt,17.338
04/04/01,Alexandria,Egypt,18.936
04/05/01,Alexandria,Egypt,21.635
04/06/01,Alexandria,Egypt,24.368
04/07/01,Alexandria,Egypt,27.156
04/08/01,Alexandria,Egypt,27.301
04/09/01,Alexandria,Egypt,25.897
04/10/01,Alexandria,Egypt,24.121
04/11/01,Alexandria,Egypt,20.858
04/12/01,Alexandria,Egypt,16.15
05/01/01,Alexandria,Egypt,14.989
05/02/01,Alexandria,Egypt,14.617
05/03/01,Alexandria,Egypt,17.123
05/04/01,Alexandria,Egypt,18.904
05/05/01,Alexandria,Egypt,21.842
05/06/01,Alexandria,Egypt,24.595
05/07/01,Alexandria,Egypt,27.064
05/08/01,Alexandria,Egypt,27.88
05/09/01,Alexandria,Egypt,26.702
05/10/01,Alexandria,Egypt,23.157
05/11/01,Alexandria,Egypt,19.399
05/12/01,Alexandria,Egypt,16.716
06/01/01,Alexandria,Egypt,14.381
06/02/01,Alexandria,Egypt,15.274
06/03/01,Alexandria,Egypt,17.107
06/04/01,Alexandria,Egypt,19.486
06/05/01,Alexandria,Egypt,21.543
06/06/01,Alexandria,Egypt,25.403
06/07/01,Alexandria,Egypt,26.799
06/08/01,Alexandria,Egypt,28.105
06/09/01,Alexandria,Egypt,26.655
06/10/01,Alexandria,Egypt,23.752
06/11/01,Alexandria,Egypt,19.154
06/12/01,Alexandria,Egypt,16.119
07/01/01,Alexandria,Egypt,14.677
07/02/01,Alexandria,Egypt,15.367
07/03/01,Alexandria,Egypt,17.135
07/04/01,Alexandria,Egypt,18.729
07/05/01,Alexandria,Egypt,22.624
07/06/01,Alexandria,Egypt,25.751
07/07/01,Alexandria,Egypt,27.719
07/08/01,Alexandria,Egypt,28.092
07/09/01,Alexandria,Egypt,26.472
07/10/01,Alexandria,Egypt,24.387
07/11/01,Alexandria,Egypt,20.753
07/12/01,Alexandria,Egypt,16.387
08/01/01,Alexandria,Egypt,14.02
08/02/01,Alexandria,Egypt,14.4
08/03/01,Alexandria,Egypt,19.03
08/04/01,Alexandria,Egypt,20.027
08/05/01,Alexandria,Egypt,22.429
08/06/01,Alexandria,Egypt,26.202
08/07/01,Alexandria,Egypt,27.484
08/08/01,Alexandria,Egypt,28.138
08/09/01,Alexandria,Egypt,27.144
08/10/01,Alexandria,Egypt,23.322
08/11/01,Alexandria,Egypt,21.191
08/12/01,Alexandria,Egypt,17.481
09/01/01,Alexandria,Egypt,15.801
09/02/01,Alexandria,Egypt,15.592
09/03/01,Alexandria,Egypt,16.57
09/04/01,Alexandria,Egypt,19.384
09/05/01,Alexandria,Egypt,22.016
09/06/01,Alexandria,Egypt,26.439
09/07/01,Alexandria,Egypt,27.663
09/08/01,Alexandria,Egypt,27.372
09/09/01,Alexandria,Egypt,26.672
09/10/01,Alexandria,Egypt,24.764
09/11/01,Alexandria,Egypt,20.336
09/12/01,Alexandria,Egypt,17.437
10/01/01,Alexandria,Egypt,16.259
10/02/01,Alexandria,Egypt,17.587
10/03/01,Alexandria,Egypt,18.638
10/04/01,Alexandria,Egypt,20.169
10/05/01,Alexandria,Egypt,22.658
10/06/01,Alexandria,Egypt,25.726
10/07/01,Alexandria,Egypt,27.379
10/08/01,Alexandria,Egypt,28.806
10/09/01,Alexandria,Egypt,27.416
10/10/01,Alexandria,Egypt,25.336
10/11/01,Alexandria,Egypt,21.916
10/12/01,Alexandria,Egypt,17.625
11/01/01,Alexandria,Egypt,15.637
11/02/01,Alexandria,Egypt,16.238
11/03/01,Alexandria,Egypt,16.533
11/04/01,Alexandria,Egypt,19.12
11/05/01,Alexandria,Egypt,21.994
11/06/01,Alexandria,Egypt,24.874
11/07/01,Alexandria,Egypt,27.402
11/08/01,Alexandria,Egypt,27.637
11/09/01,Alexandria,Egypt,26.842
11/10/01,Alexandria,Egypt,23.233
11/11/01,Alexandria,Egypt,18.573
11/12/01,Alexandria,Egypt,16.095
12/01/01,Alexandria,Egypt,13.46
12/02/01,Alexandria,Egypt,13.98
12/03/01,Alexandria,Egypt,15.87
12/04/01,Alexandria,Egypt,19.841
12/05/01,Alexandria,Egypt,22.903
12/06/01,Alexandria,Egypt,25.492
12/07/01,Alexandria,Egypt,28.266
12/08/01,Alexandria,Egypt,28.613
12/09/01,Alexandria,Egypt,26.743
12/10/01,Alexandria,Egypt,24.938
12/11/01,Alexandria,Egypt,21.762
12/12/01,Alexandria,Egypt,16.763
13/01/01,Alexandria,Egypt,15.039
13/02/01,Alexandria,Egypt,16.083
13/03/01,Alexandria,Egypt,18.477
13/04/01,Alexandria,Egypt,19.111
13/05/01,Alexandria,Egypt,23.647
13/06/01,Alexandria,Egypt,25.329
13/07/01,Alexandria,Egypt,26.369
13/08/01,Alexandria,Egypt,27.453
13/09/01,Alexandria,Egypt,
00/01/01,Ankara,Turkey,-4.621
00/02/01,Ankara,Turkey,-2.094
00/03/01,Ankara,Turkey,3.045
00/04/01,Ankara,Turkey,12.013
00/05/01,Ankara,Turkey,14.13
00/06/01,Ankara,Turkey,18.459
00/07/01,Ankara,Turkey,24.84
00/08/01,Ankara,Turkey,22.083
00/09/01,Ankara,Turkey,18.037
00/10/01,Ankara,Turkey,10.828
00/11/01,Ankara,Turkey,6.967
00/12/01,Ankara,Turkey,0.984
01/01/01,Ankara,Turkey,1.396
01/02/01,Ankara,Turkey,2.769
01/03/01,Ankara,Turkey,10.153
01/04/01,Ankara,Turkey,11.483
01/05/01,Ankara,Turkey,13.87
01/06/01,Ankara,Turkey,20.57
01/07/01,Ankara,Turkey,24.697
01/08/01,Ankara,Turkey,23.747
01/09/01,Ankara,Turkey,19.671
01/10/01,Ankara,Turkey,12.011
01/11/01,Ankara,Turkey,5.817
01/12/01,Ankara,Turkey,1.65
02/01/01,Ankara,Turkey,-5.373
02/02/01,Ankara,Turkey,3.228
02/03/01,Ankara,Turkey,7.609
02/04/01,Ankara,Turkey,9.481
02/05/01,Ankara,Turkey,15.051
02/06/01,Ankara,Turkey,19.438
02/07/01,Ankara,Turkey,23.673
02/08/01,Ankara,Turkey,21.72
02/09/01,Ankara,Turkey,17.863
02/10/01,Ankara,Turkey,12.581
02/11/01,Ankara,Turkey,6.78
02/12/01,Ankara,Turkey,-2.351
03/01/01,Ankara,Turkey,3.649
03/02/01,Ankara,Turkey,-1.298
03/03/01,Ankara,Turkey,2.092
03/04/01,Ankara,Turkey,9.239
03/05/01,Ankara,Turkey,17.09
03/06/01,Ankara,Turkey,20.302
03/07/01,Ankara,Turkey,22.716
03/08/01,Ankara,Turkey,23.384
03/09/01,Ankara,Turkey,17.311
03/10/01,Ankara,Turkey,13.441
03/11/01,Ankara,Turkey,6.524
03/12/01,Ankara,Turkey,0.962
04/01/01,Ankara,Turkey,-0.913
04/02/01,Ankara,Turkey,1.427
04/03/01,Ankara,Turkey,6.045
04/04/01,Ankara,Turkey,9.987
04/05/01,Ankara,Turkey,14.45
04/06/01,Ankara,Turkey,18.637
04/07/01,Ankara,Turkey,22.246
04/08/01,Ankara,Turkey,22.197
04/09/01,Ankara,Turkey,18.165
04/10/01,Ankara,Turkey,13.322
04/11/01,Ankara,Turkey,5.894
04/12/01,Ankara,Turkey,0.441
05/01/01,Ankara,Turkey,1.628
05/02/01,Ankara,Turkey,1.247
05/03/01,Ankara,Turkey,5.394
05/04/01,Ankara,Turkey,10.414
05/05/01,Ankara,Turkey,15.137
05/06/01,Ankara,Turkey,18.416
05/07/01,Ankara,Turkey,23.779
05/08/01,Ankara,Turkey,24.02
05/09/01,Ankara,Turkey,17.775
05/10/01,Ankara,Turkey,10.211
05/11/01,Ankara,Turkey,5.21
05/12/01,Ankara,Turkey,1.624
06/01/01,Ankara,Turkey,-2.842
06/02/01,Ankara,Turkey,0.051
06/03/01,Ankara,Turkey,6.667
06/04/01,Ankara,Turkey,11.586
06/05/01,Ankara,Turkey,15.446
06/06/01,Ankara,Turkey,20.523
06/07/01,Ankara,Turkey,22.054
06/08/01,Ankara,Turkey,25.751
06/09/01,Ankara,Turkey,17.628
06/10/01,Ankara,Turkey,12.99
06/11/01,Ankara,Turkey,4.361
06/12/01,Ankara,Turkey,-0.793
07/01/01,Ankara,Turkey,-0.106
07/02/01,Ankara,Turkey,0.909
07/03/01,Ankara,Turkey,5.923
07/04/01,Ankara,Turkey,7.883
07/05/01,Ankara,Turkey,18.305
07/06/01,Ankara,Turkey,21.022
07/07/01,Ankara,Turkey,24.55
07/08/01,Ankara,Turkey,24.733
07/09/01,Ankara,Turkey,19.131
07/10/01,Ankara,Turkey,13.619
07/11/01,Ankara,Turkey,5.966
07/12/01,Ankara,Turkey,0.524
08/01/01,Ankara,Turkey,-5.183
08/02/01,Ankara,Turkey,-2.316
08/03/01,Ankara,Turkey,9.13
08/04/01,Ankara,Turkey,12.785
08/05/01,Ankara,Turkey,14.272
08/06/01,Ankara,Turkey,20.365
08/07/01,Ankara,Turkey,23.427
08/08/01,Ankara,Turkey,24.778
08/09/01,Ankara,Turkey,18.994
08/10/01,Ankara,Turkey,12.055
08/11/01,Ankara,Turkey,7.477
08/12/01,Ankara,Turkey,0.185
09/01/01,Ankara,Turkey,0.616
09/02/01,Ankara,Turkey,2.967
09/03/01,Ankara,Turkey,4.543
09/04/01,Ankara,Turkey,9.716
09/05/01,Ankara,Turkey,14.416
09/06/01,Ankara,Turkey,20.475
09/07/01,Ankara,Turkey,22.447
09/08/01,Ankara,Turkey,21.683
09/09/01,Ankara,Turkey,17.086
09/10/01,Ankara,Turkey,15.254
09/11/01,Ankara,Turkey,6.165
09/12/01,Ankara,Turkey,4.171
10/01/01,Ankara,Turkey,1.962
10/02/01,Ankara,Turkey,5.253
10/03/01,Ankara,Turkey,7.708
10/04/01,Ankara,Turkey,10.658
10/05/01,Ankara,Turkey,16.279
10/06/01,Ankara,Turkey,20.182
10/07/01,Ankara,Turkey,24.52
10/08/01,Ankara,Turkey,26.044
10/09/01,Ankara,Turkey,20.917
10/10/01,Ankara,Turkey,11.449
10/11/01,Ankara,Turkey,9.669
10/12/01,Ankara,Turkey,4.582
11/01/01,Ankara,Turkey,0.327
11/02/01,Ankara,Turkey,1.196
11/03/01,Ankara,Turkey,4.822
11/04/01,Ankara,Turkey,8.758
11/05/01,Ankara,Turkey,13.696
11/06/01,Ankara,Turkey,18.305
11/07/01,Ankara,Turkey,23.84
11/08/01,Ankara,Turkey,22.216
11/09/01,Ankara,Turkey,18.586
11/10/01,Ankara,Turkey,9.985
11/11/01,Ankara,Turkey,1.54
11/12/01,Ankara,Turkey,1.405
12/01/01,Ankara,Turkey,-2.496
12/02/01,Ankara,Turkey,-3.266
12/03/01,Ankara,Turkey,2.541
12/04/01,Ankara,Turkey,13.058
12/05/01,Ankara,Turkey,15.403
12/06/01,Ankara,Turkey,20.916
12/07/01,Ankara,Turkey,24.244
12/08/01,Ankara,Turkey,22.33
12/09/01,Ankara,Turkey,19.767
12/10/01,Ankara,Turkey,14.75
12/11/01,Ankara,Turkey,7.849
12/12/01,Ankara,Turkey,2.333
13/01/01,Ankara,Turkey,0.897
13/02/01,Ankara,Turkey,4.325
13/03/01,Ankara,Turkey,7.216
13/04/01,Ankara,Turkey,11.558
13/05/01,Ankara,Turkey,17.464
13/06/01,Ankara,Turkey,20.104
13/07/01,Ankara,Turkey,21.948
13/08/01,Ankara,Turkey,22.625
13/09/01,Ankara,Turkey,
00/01/01,Baghdad,Iraq,10.024
00/02/01,Baghdad,Iraq,11.943
00/03/01,Baghdad,Iraq,16.205
00/04/01,Baghdad,Iraq,25.248
00/05/01,Baghdad,Iraq,29.98
00/06/01,Baghdad,Iraq,34.144
00/07/01,Baghdad,Iraq,38.283
00/08/01,Baghdad,Iraq,36.737
00/09/01,Baghdad,Iraq,31.368
00/10/01,Baghdad,Iraq,24.139
00/11/01,Baghdad,Iraq,16.577
00/12/01,Baghdad,Iraq,12.108
01/01/01,Baghdad,Iraq,10.627
01/02/01,Baghdad,Iraq,12.727
01/03/01,Baghdad,Iraq,19.097
01/04/01,Baghdad,Iraq,23.856
01/05/01,Baghdad,Iraq,29
01/06/01,Baghdad,Iraq,34.625
01/07/01,Baghdad,Iraq,36.653
01/08/01,Baghdad,Iraq,37.017
01/09/01,Baghdad,Iraq,32.749
01/10/01,Baghdad,Iraq,26.055
01/11/01,Baghdad,Iraq,16.864
01/12/01,Baghdad,Iraq,14.081
02/01/01,Baghdad,Iraq,9.604
02/02/01,Baghdad,Iraq,13.269
02/03/01,Baghdad,Iraq,18.289
02/04/01,Baghdad,Iraq,21.785
02/05/01,Baghdad,Iraq,28.945
02/06/01,Baghdad,Iraq,34.071
02/07/01,Baghdad,Iraq,36.838
02/08/01,Baghdad,Iraq,34.708
02/09/01,Baghdad,Iraq,32.343
02/10/01,Baghdad,Iraq,27.117
02/11/01,Baghdad,Iraq,17.207
02/12/01,Baghdad,Iraq,11.001
03/01/01,Baghdad,Iraq,11.197
03/02/01,Baghdad,Iraq,12.82
03/03/01,Baghdad,Iraq,15.755
03/04/01,Baghdad,Iraq,23.048
03/05/01,Baghdad,Iraq,29.997
03/06/01,Baghdad,Iraq,33.908
03/07/01,Baghdad,Iraq,35.719
03/08/01,Baghdad,Iraq,36.639
03/09/01,Baghdad,Iraq,31.68
03/10/01,Baghdad,Iraq,27.05
03/11/01,Baghdad,Iraq,17.043
03/12/01,Baghdad,Iraq,11.704
04/01/01,Baghdad,Iraq,11.887
04/02/01,Baghdad,Iraq,12.988
04/03/01,Baghdad,Iraq,19.321
04/04/01,Baghdad,Iraq,21.783
04/05/01,Baghdad,Iraq,28.567
04/06/01,Baghdad,Iraq,33.867
04/07/01,Baghdad,Iraq,35.984
04/08/01,Baghdad,Iraq,34.93
04/09/01,Baghdad,Iraq,32.099
04/10/01,Baghdad,Iraq,26.885
04/11/01,Baghdad,Iraq,17.335
04/12/01,Baghdad,Iraq,9.012
05/01/01,Baghdad,Iraq,10.1
05/02/01,Baghdad,Iraq,11.469
05/03/01,Baghdad,Iraq,16.893
05/04/01,Baghdad,Iraq,23.834
05/05/01,Baghdad,Iraq,28.996
05/06/01,Baghdad,Iraq,33.449
05/07/01,Baghdad,Iraq,36.512
05/08/01,Baghdad,Iraq,35.543
05/09/01,Baghdad,Iraq,30.849
05/10/01,Baghdad,Iraq,24.95
05/11/01,Baghdad,Iraq,16.053
05/12/01,Baghdad,Iraq,14.292
06/01/01,Baghdad,Iraq,10.028
06/02/01,Baghdad,Iraq,13.563
06/03/01,Baghdad,Iraq,18.424
06/04/01,Baghdad,Iraq,22.89
06/05/01,Baghdad,Iraq,30.21
06/06/01,Baghdad,Iraq,35.608
06/07/01,Baghdad,Iraq,35.982
06/08/01,Baghdad,Iraq,37.041
06/09/01,Baghdad,Iraq,31.389
06/10/01,Baghdad,Iraq,26.422
06/11/01,Baghdad,Iraq,15.463
06/12/01,Baghdad,Iraq,8.775
07/01/01,Baghdad,Iraq,8.598
07/02/01,Baghdad,Iraq,12.92
07/03/01,Baghdad,Iraq,16.749
07/04/01,Baghdad,Iraq,21.611
07/05/01,Baghdad,Iraq,31.295
07/06/01,Baghdad,Iraq,34.751
07/07/01,Baghdad,Iraq,36.429
07/08/01,Baghdad,Iraq,36.11
07/09/01,Baghdad,Iraq,32.692
07/10/01,Baghdad,Iraq,26.91
07/11/01,Baghdad,Iraq,17.758
07/12/01,Baghdad,Iraq,11.274
08/01/01,Baghdad,Iraq,6.766
08/02/01,Baghdad,Iraq,11.884
08/03/01,Baghdad,Iraq,21.159
08/04/01,Baghdad,Iraq,25.017
08/05/01,Baghdad,Iraq,29.515
08/06/01,Baghdad,Iraq,34.583
08/07/01,Baghdad,Iraq,36.4
08/08/01,Baghdad,Iraq,37.143
08/09/01,Baghdad,Iraq,32.973
08/10/01,Baghdad,Iraq,25.392
08/11/01,Baghdad,Iraq,17.07
08/12/01,Baghdad,Iraq,11.172
09/01/01,Baghdad,Iraq,9.044
09/02/01,Baghdad,Iraq,14.553
09/03/01,Baghdad,Iraq,17.568
09/04/01,Baghdad,Iraq,21.83
09/05/01,Baghdad,Iraq,29.805
09/06/01,Baghdad,Iraq,35.061
09/07/01,Baghdad,Iraq,35.523
09/08/01,Baghdad,Iraq,35.478
09/09/01,Baghdad,Iraq,30.671
09/10/01,Baghdad,Iraq,26.33
09/11/01,Baghdad,Iraq,16.89
09/12/01,Baghdad,Iraq,13.655
10/01/01,Baghdad,Iraq,13.441
10/02/01,Baghdad,Iraq,14.854
10/03/01,Baghdad,Iraq,19.705
10/04/01,Baghdad,Iraq,23.848
10/05/01,Baghdad,Iraq,30.198
10/06/01,Baghdad,Iraq,35.627
10/07/01,Baghdad,Iraq,37.87
10/08/01,Baghdad,Iraq,37.899
10/09/01,Baghdad,Iraq,33.644
10/10/01,Baghdad,Iraq,26.981
10/11/01,Baghdad,Iraq,18.72
10/12/01,Baghdad,Iraq,13.14
11/01/01,Baghdad,Iraq,10.107
11/02/01,Baghdad,Iraq,12.426
11/03/01,Baghdad,Iraq,17.131
11/04/01,Baghdad,Iraq,23.178
11/05/01,Baghdad,Iraq,29.493
11/06/01,Baghdad,Iraq,34.736
11/07/01,Baghdad,Iraq,37.184
11/08/01,Baghdad,Iraq,36.151
11/09/01,Baghdad,Iraq,32.055
11/10/01,Baghdad,Iraq,24.179
11/11/01,Baghdad,Iraq,14.241
11/12/01,Baghdad,Iraq,10.369
12/01/01,Baghdad,Iraq,9.664
12/02/01,Baghdad,Iraq,11.571
12/03/01,Baghdad,Iraq,15.376
12/04/01,Baghdad,Iraq,24.659
12/05/01,Baghdad,Iraq,30.878
12/06/01,Baghdad,Iraq,35.726
12/07/01,Baghdad,Iraq,37.371
12/08/01,Baghdad,Iraq,36.559
12/09/01,Baghdad,Iraq,32.574
12/10/01,Baghdad,Iraq,26.319
12/11/01,Baghdad,Iraq,18.59
12/12/01,Baghdad,Iraq,12.851
13/01/01,Baghdad,Iraq,11.518
13/02/01,Baghdad,Iraq,14.889
13/03/01,Baghdad,Iraq,17.636
13/04/01,Baghdad,Iraq,22.769
13/05/01,Baghdad,Iraq,28.673
13/06/01,Baghdad,Iraq,33.803
13/07/01,Baghdad,Iraq,36.392
13/08/01,Baghdad,Iraq,35.463
13/09/01,Baghdad,Iraq,
00/01/01,Bangalore,India,23.673
00/02/01,Bangalore,India,25.351
00/03/01,Bangalore,India,27.238
00/04/01,Bangalore,India,28.501
00/05/01,Bangalore,India,28.059
00/06/01,Bangalore,India,25.14
00/07/01,Bangalore,India,25.015
00/08/01,Bangalore,India,24.333
00/09/01,Bangalore,India,25.28
00/10/01,Bangalore,India,24.635
00/11/01,Bangalore,India,24.347
00/12/01,Bangalore,India,22.483
01/01/01,Bangalore,India,23.56
01/02/01,Bangalore,India,26.108
01/03/01,Bangalore,India,27.767
01/04/01,Bangalore,India,27.794
01/05/01,Bangalore,India,28.209
01/06/01,Bangalore,India,25.634
01/07/01,Bangalore,India,25.102
01/08/01,Bangalore,India,24.799
01/09/01,Bangalore,India,25.45
01/10/01,Bangalore,India,24.617
01/11/01,Bangalore,India,24.378
01/12/01,Bangalore,India,22.92
02/01/01,Bangalore,India,23.693
02/02/01,Bangalore,India,25.066
02/03/01,Bangalore,India,27.887
02/04/01,Bangalore,India,29.099
02/05/01,Bangalore,India,28.235
02/06/01,Bangalore,India,26.007
02/07/01,Bangalore,India,25.781
02/08/01,Bangalore,India,24.992
02/09/01,Bangalore,India,25.869
02/10/01,Bangalore,India,25.202
02/11/01,Bangalore,India,24.202
02/12/01,Bangalore,India,23.031
03/01/01,Bangalore,India,23.672
03/02/01,Bangalore,India,26.244
03/03/01,Bangalore,India,27.893
03/04/01,Bangalore,India,28.668
03/05/01,Bangalore,India,28.946
03/06/01,Bangalore,India,27.045
03/07/01,Bangalore,India,25.398
03/08/01,Bangalore,India,25.198
03/09/01,Bangalore,India,25.691
03/10/01,Bangalore,India,25.116
03/11/01,Bangalore,India,24.158
03/12/01,Bangalore,India,23.068
04/01/01,Bangalore,India,23.564
04/02/01,Bangalore,India,25.21
04/03/01,Bangalore,India,27.987
04/04/01,Bangalore,India,28.815
04/05/01,Bangalore,India,26.068
04/06/01,Bangalore,India,25.484
04/07/01,Bangalore,India,24.906
04/08/01,Bangalore,India,25.042
04/09/01,Bangalore,India,24.814
04/10/01,Bangalore,India,24.428
04/11/01,Bangalore,India,23.759
04/12/01,Bangalore,India,22.948
05/01/01,Bangalore,India,23.972
05/02/01,Bangalore,India,25.618
05/03/01,Bangalore,India,27.825
05/04/01,Bangalore,India,27.795
05/05/01,Bangalore,India,28.348
05/06/01,Bangalore,India,26.187
05/07/01,Bangalore,India,25.047
05/08/01,Bangalore,India,25.148
05/09/01,Bangalore,India,25.032
05/10/01,Bangalore,India,24.56
05/11/01,Bangalore,India,23.224
05/12/01,Bangalore,India,22.962
06/01/01,Bangalore,India,23.385
06/02/01,Bangalore,India,24.562
06/03/01,Bangalore,India,27.239
06/04/01,Bangalore,India,28.479
06/05/01,Bangalore,India,27.366
06/06/01,Bangalore,India,25.791
06/07/01,Bangalore,India,25.401
06/08/01,Bangalore,India,25.341
06/09/01,Bangalore,India,25.278
06/10/01,Bangalore,India,24.968
06/11/01,Bangalore,India,24.226
06/12/01,Bangalore,India,22.983
07/01/01,Bangalore,India,23.544
07/02/01,Bangalore,India,25.144
07/03/01,Bangalore,India,27.872
07/04/01,Bangalore,India,28.42
07/05/01,Bangalore,India,28.305
07/06/01,Bangalore,India,25.737
07/07/01,Bangalore,India,24.967
07/08/01,Bangalore,India,24.768
07/09/01,Bangalore,India,24.933
07/10/01,Bangalore,India,24.94
07/11/01,Bangalore,India,23.917
07/12/01,Bangalore,India,23.025
08/01/01,Bangalore,India,23.422
08/02/01,Bangalore,India,25.365
08/03/01,Bangalore,India,26.015
08/04/01,Bangalore,India,27.884
08/05/01,Bangalore,India,28.126
08/06/01,Bangalore,India,25.764
08/07/01,Bangalore,India,25.211
08/08/01,Bangalore,India,24.933
08/09/01,Bangalore,India,25.287
08/10/01,Bangalore,India,24.811
08/11/01,Bangalore,India,24.209
08/12/01,Bangalore,India,23.204
09/01/01,Bangalore,India,23.185
09/02/01,Bangalore,India,25.627
09/03/01,Bangalore,India,27.573
09/04/01,Bangalore,India,28.769
09/05/01,Bangalore,India,27.906
09/06/01,Bangalore,India,26.277
09/07/01,Bangalore,India,25.122
09/08/01,Bangalore,India,25.49
09/09/01,Bangalore,India,25.389
09/10/01,Bangalore,India,25.368
09/11/01,Bangalore,India,24.438
09/12/01,Bangalore,India,23.565
10/01/01,Bangalore,India,23.816
10/02/01,Bangalore,India,25.878
10/03/01,Bangalore,India,28.485
10/04/01,Bangalore,India,29.218
10/05/01,Bangalore,India,28.441
10/06/01,Bangalore,India,26.123
10/07/01,Bangalore,India,24.832
10/08/01,Bangalore,India,24.766
10/09/01,Bangalore,India,25.204
10/10/01,Bangalore,India,24.96
10/11/01,Bangalore,India,24.021
10/12/01,Bangalore,India,22.719
11/01/01,Bangalore,India,23.177
11/02/01,Bangalore,India,24.554
11/03/01,Bangalore,India,27.308
11/04/01,Bangalore,India,27.662
11/05/01,Bangalore,India,28.025
